collection_address,borrower,lender,loanAmount,interestRate
Wrapped Cryptopunks,0x5e1416e0ec35b47a6b7687c5e783e9b98a83dd45,0x8bc110db7029197c3621bea8092ab1996d5dd7be,41.36,0
Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,41.36,0
Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0xf8626584ac2687ad9d4d6395c100e5dbb77232f2,41.36,0
Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0x350eb74cd174935cb94b5aa6560ea130a17b4c9a,41,0
Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0x2244deba8c0e788a60b30b805ff970e082bdbc5a,40.98,0
Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0x7586834e655ee2de6357b2c8423b76efc5fbcc6b,40.89,0
Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0x2372c672d32a6e9662089e7d544045f906071c86,40.6,0
Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0xcbb0fe555f61d23427740984325b4583a4a34c82,40.51,0
Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0x0273b3440386d8d01d33e75d662122d710907ba4,40.51,0
Wrapped Cryptopunks,0x535afd13666e0f7f1c452ce6512bbb97168dccdf,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,40.21,0
Wrapped Cryptopunks,0xf53feaeb035361c046e5669745695e450ebb4028,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,40.04,0
Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0x52536fd5a1d9a3ee13a741219429570abb3f91ce,40.04,0
Wrapped Cryptopunks,0xf53feaeb035361c046e5669745695e450ebb4028,0x127ecf853f7c0d59e415a28354e482fd41604b4f,40.04,0
Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0xfa0e027fcb7ce300879f3729432cd505826eaabc,40.04,0
Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0xfbbf9610ef0e01db8381350144befef0b6d22d13,40,0
Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x350eb74cd174935cb94b5aa6560ea130a17b4c9a,40,0
Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0xf8626584ac2687ad9d4d6395c100e5dbb77232f2,40,0
Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x899cd70ad8f1b9bdfc9a179e7f6dcab6f9caab41,40,0
Wrapped Cryptopunks,0x58791b7d2cfc8310f7d2032b99b3e9dffaae4f17,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,40,0
Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0xf8626584ac2687ad9d4d6395c100e5dbb77232f2,40,0
Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x1cc3195c46c2f6af665ae281ad861eab88ed8fb5,40,0
Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x2372c672d32a6e9662089e7d544045f906071c86,40,0
Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x5f1ee29361206f1a129e808736f11598356c6031,40,0
Wrapped Cryptopunks,0x629fec46967250693bd2d0b259302c974d52a34a,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,39.95,0
Wrapped Cryptopunks,0x5e1416e0ec35b47a6b7687c5e783e9b98a83dd45,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,39.9,0
Wrapped Cryptopunks,0x58791b7d2cfc8310f7d2032b99b3e9dffaae4f17,0xf8626584ac2687ad9d4d6395c100e5dbb77232f2,39.56,0
Wrapped Cryptopunks,0x58791b7d2cfc8310f7d2032b99b3e9dffaae4f17,0xaae8c50d76c76fb8947c9a203103d28b55862977,39.56,0
Wrapped Cryptopunks,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,0x5cadce51db28ab261e50743feb881a3f7aca0a69,38.4,0
Wrapped Cryptopunks,0x92e6f7ad96f939b3cccb416dc32d621e73efd9c0,0xf8626584ac2687ad9d4d6395c100e5dbb77232f2,38.4,0
Wrapped Cryptopunks,0x92e6f7ad96f939b3cccb416dc32d621e73efd9c0,0xa8be3aa2cfe1715c1069856dd95ed4bf3f0c8230,38.4,0
Wrapped Cryptopunks,0xbc70de3ca1335c11a87926f270826377c9b1a4ed,0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,35.91,0
Wrapped Cryptopunks,0x6cfdad0772edc2ea15076a9706ec7c1f0a791ac1,0xfbbf9610ef0e01db8381350144befef0b6d22d13,35.1,0.01
Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0xa22b832c90e02a767c58b2e3c7ca19f9dcb9fa11,35.04,0
Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,35.04,0
Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,35.04,0
Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x31a8870c4e6b67d114a35d9784587b35b1989125,35.04,0
Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x95df3b31bd1e2781f2652f316522fc96ed353d95,35.04,0
Wrapped Cryptopunks,0x4127143a866bf5d8ad2afb6de8e63164b8ad5bf6,0x515299b1a2637181ec95a3efeaa42a466195a40f,33.6,0
Wrapped Cryptopunks,0x4127143a866bf5d8ad2afb6de8e63164b8ad5bf6,0x4a4ba6b9b9ef3f41b37c8158d6c6dc209395d7b9,33.6,0
Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0xce7694f67c6c1cb177461f782b2341473874adb0,29.64,0
Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0x5e2eabfaddf49615f84734724b77eeeebc5ebd71,29.64,0
Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0x0273b3440386d8d01d33e75d662122d710907ba4,29.64,0
Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0x478cafc1bf482ba4b4bfff2500cbdf3a9423ea61,29.64,0
Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0x2372c672d32a6e9662089e7d544045f906071c86,29.64,0
Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0x2e6b28fda29e5328acd9cadaf6b5900daf5cb576,29.64,0
Wrapped Cryptopunks,0x9c08d8590458fe6a8e41d129639a3ab5e9600433,0xdf2d728abdd2284dfbc1e1cf883444e8afb277e7,21.08,0
Wrapped Cryptopunks,0x9c08d8590458fe6a8e41d129639a3ab5e9600433,0xa395dcfac017afc771fda1cc2424cb72a84725f5,21.08,0
Wrapped Cryptopunks,0x9c08d8590458fe6a8e41d129639a3ab5e9600433,0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,21.08,0
Wrapped Cryptopunks,0x9c08d8590458fe6a8e41d129639a3ab5e9600433,0x4d08a1ec94ca749be19a9209541ad4590375421d,21.08,0
Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0xfbbf9610ef0e01db8381350144befef0b6d22d13,20.29,0
Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,20.29,0
Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0xf992b6868a114bab64face167f672eaf0187d715,20.29,0
Azuki,0x9d7711db9cdeacb073d689e79c50c648820ac650,0xb12f1f37767d19d63ca5a9889da95cb396c957eb,16.1,9.9
Azuki,0xe74ca58ef724b94fac7f2e09e2e48536a5c1ad03,0xb12f1f37767d19d63ca5a9889da95cb396c957eb,16,9.9
Azuki,0xb89d16beac18e513743baa6a6e09f60460367ac8,0x4f3215bb59dbd3a868510ebc02971570778aa360,15.9,10
Azuki,0x27378fdadd9b175272aeabb289e0f3334139f9e5,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,15.8,0.43
Azuki,0xcb6ccc00464119ba0f3babdf0aab9e54a86546ca,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,15.8,10
Azuki,0xd32f25dfa932b8064a81b8254e7997caebc85f97,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,15.8,10
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15.8,0.21
Azuki,0xdc3afba5a16a0e3a7562d050d99fe6cb23ff86ca,0xd4e26683635bf3dc9ead5f31b935c33cc1ce1838,15.8,10
Azuki,0xe969492dad509fbf160c30c12c744179fb26e79c,0xe4f91a435ef991a380f8df573ef49d415b9d627d,15.8,9.99
Azuki,0x2334fd2c0010fb428724e31d8cfb0de030b3045c,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,15.7,10
Azuki,0xe969492dad509fbf160c30c12c744179fb26e79c,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,15.7,3.99
Azuki,0x9200440bf847931cc5494428479235dd25d2be09,0xe4f91a435ef991a380f8df573ef49d415b9d627d,15.7,9.93
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x4f3215bb59dbd3a868510ebc02971570778aa360,15.7,10
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x4f3215bb59dbd3a868510ebc02971570778aa360,15.7,10
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x7de92ca2d0768cdba376aac853234d4eed8d8b5c,15.7,10
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x7de92ca2d0768cdba376aac853234d4eed8d8b5c,15.7,10
Azuki,0x8dfb37aae4f8fcbd1f90015a9e75b48f50fd9f59,0xf9f02def55e1cceedf017e0353c14ba6f7f4d3df,15.6,9.99
Azuki,0xe4a84e64f96a2390070ab8b555cb69986490ed31,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15.6,0.68
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x7de92ca2d0768cdba376aac853234d4eed8d8b5c,15.6,10
Azuki,0xb26b5d90c8961a779efc8d8ad881b128dd8385eb,0x4f3215bb59dbd3a868510ebc02971570778aa360,15.6,9.99
Azuki,0x7834efeb10aec52c1692255bc2ef514b7d691d28,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15.5,0.1
Azuki,0xe837c3ba79b1e4e2fd69ec747b0e7231b1dc2591,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15.5,0.99
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xbd182bc7ccf49a002244f4f547cb295868740860,15.5,0.365
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,15.5,10
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xce429156fd7a69ee9c5ebdbaad7428c42823afec,15.48,0.118
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xce429156fd7a69ee9c5ebdbaad7428c42823afec,15.48,0.118
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xce429156fd7a69ee9c5ebdbaad7428c42823afec,15.48,0.118
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xce429156fd7a69ee9c5ebdbaad7428c42823afec,15.48,0.118
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xdb3be154aeb741867196a918fa2bd5f704dc022a,15.48,0.2
Azuki,0xb029eef1f5505764d0df1750f55612958547de57,0x5f1ee29361206f1a129e808736f11598356c6031,15.4,0.422
Azuki,0xb2ee8af0d4435950380f67816da29caa6fc76793,0x5f1ee29361206f1a129e808736f11598356c6031,15.4,0.422
Azuki,0xb2ee8af0d4435950380f67816da29caa6fc76793,0x5f1ee29361206f1a129e808736f11598356c6031,15.4,0.422
Azuki,0xb60453f825414620ee8c815a664fad52b1030d8f,0x52536fd5a1d9a3ee13a741219429570abb3f91ce,15.4,9.95
Azuki,0x255713f6f557e3a66e2d4ac48888fce70b2457b1,0xa8be3aa2cfe1715c1069856dd95ed4bf3f0c8230,15.4,0.04
Azuki,0x783c957f27944d6ba15965b2bbd32675977c231e,0x3032d95adbeede951e493e581f75098c0115cfc9,15.4,8
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xa8be3aa2cfe1715c1069856dd95ed4bf3f0c8230,15.4,0.04
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xa8be3aa2cfe1715c1069856dd95ed4bf3f0c8230,15.4,0.09
Azuki,0x01105d189a0f2da6942b99e05838c3b3243fc128,0x4d08a1ec94ca749be19a9209541ad4590375421d,15.4,10
Azuki,0xdc3afba5a16a0e3a7562d050d99fe6cb23ff86ca,0xce429156fd7a69ee9c5ebdbaad7428c42823afec,15.4,0.577
Azuki,0xbd182bc7ccf49a002244f4f547cb295868740860,0xce429156fd7a69ee9c5ebdbaad7428c42823afec,15.4,0.577
Azuki,0xaac64fb131145289774a6f6c87a4524ae5743ae3,0x41f422d760099ca0bd94b3ecae71b42e8c8f9a74,15.4,0.15
Azuki,0x0d73aa5de89b309798f9fcbba8b86c4fd5f542fc,0x7de92ca2d0768cdba376aac853234d4eed8d8b5c,15.4,10
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,15.4,9.95
Azuki,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15.3,0.33
Azuki,0x6ab2be4c4621ecd949d657ab095d71c96d3983bf,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,15.3,9.95
Azuki,0x4fcc15929e7227fc2004de64524e0005d607f693,0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,15.3,10
Azuki,0x29d4d64678b38bce79ae9497702af4460092b23b,0xa900e6ad774ce34155c121f1e47a25ca146a2cf1,15.3,0.109
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xd4e26683635bf3dc9ead5f31b935c33cc1ce1838,15.3,5
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xd4e26683635bf3dc9ead5f31b935c33cc1ce1838,15.25,5
Azuki,0xd16a3cfd650e8bc1ddcd579c47478ae22fe81efe,0xa8be3aa2cfe1715c1069856dd95ed4bf3f0c8230,15.21,0.014
Azuki,0x9675b0ed61d85ad9c0f16ae071b7002c5747caca,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15.2,0.88
Azuki,0xdc3afba5a16a0e3a7562d050d99fe6cb23ff86ca,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15.2,0.45
Azuki,0x50b0a990209903377e8f6b0369cad147073bd694,0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,15.2,9.69
Azuki,0x5c89175abfb5c7af6df7bd56c3c3e2f14054c3fc,0x3032d95adbeede951e493e581f75098c0115cfc9,15.2,8
Azuki,0x4a560de011e380a287da608d4819a8d7c7e9672c,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,15.2,9.95
Azuki,0xedf414140a94bd5d8e3ba63a7abcf5bee73bcb32,0x4fcc15929e7227fc2004de64524e0005d607f693,15.2,0
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xa8be3aa2cfe1715c1069856dd95ed4bf3f0c8230,15.19,0.014
Azuki,0xe74ca58ef724b94fac7f2e09e2e48536a5c1ad03,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,15.11,1.99
Azuki,0x15e875bd7de4c3d1f57a9837c411a30ff5f12b38,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15.1,1.25
Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0xb12f1f37767d19d63ca5a9889da95cb396c957eb,15.1,0.405
Azuki,0xc30ae46350e9e65a6b76ccda1fae948daf3bb285,0x3032d95adbeede951e493e581f75098c0115cfc9,15.1,8
Azuki,0x7834efeb10aec52c1692255bc2ef514b7d691d28,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15.1,0.05
Azuki,0x9c8ac31625524c9e16cd35b5e40b8e14552bf8e2,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15.1,0.5
Azuki,0xd044529d0e5a85d68f638c72af68ee79f56d5be0,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15.1,0.55
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15.1,1.5
Azuki,0xffc0e133aac12f54fff34183188358fbbe652de0,0x1fbe7279da134c53fa521f5ee65891948e775e17,15.1,10
Azuki,0x1b57d440351f566ab96d90d606dd2b4f96dbe864,0x56a8ec11bed58c4ab3e755eae3faff5fd508c937,15.1,9.91
Azuki,0x22d7548f25236e26e6aa9335bc104713f6846bff,0x629fec46967250693bd2d0b259302c974d52a34a,15.1,10
Azuki,0x108997d95a925ea1ef12c327027fae972a582a69,0x629fec46967250693bd2d0b259302c974d52a34a,15.1,10
Azuki,0xb3fe26b0b97b799764c96e1dbb31798ad5e7ae8b,0xce429156fd7a69ee9c5ebdbaad7428c42823afec,15.02189953,0.499
Azuki,0x786da28136268ae8b0655f4aa624672437f398c8,0x6995edcc99e91d3c9fd944234263985bb9235576,15,10
Azuki,0x308292ad5be57ec7a1425bb9393c6e53b7547639,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15,0
Azuki,0xc4b7bc6bbb6c94db4e244130d3fa07d2586d92ec,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15,0.08
Azuki,0x2458f163c231beaa673c903894060430cca101be,0x4f3215bb59dbd3a868510ebc02971570778aa360,15,9.99
Azuki,0x308292ad5be57ec7a1425bb9393c6e53b7547639,0x7586834e655ee2de6357b2c8423b76efc5fbcc6b,15,9.5
Azuki,0xb3fe26b0b97b799764c96e1dbb31798ad5e7ae8b,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15,0.1
Azuki,0xe4a84e64f96a2390070ab8b555cb69986490ed31,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15,0.21
Azuki,0x8c2cd35ec599199c1e8265c9a3d2fa213c6e2e05,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15,0.35
Azuki,0xb3fe26b0b97b799764c96e1dbb31798ad5e7ae8b,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15,0.5
Azuki,0x50b0a990209903377e8f6b0369cad147073bd694,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15,0.33
Azuki,0x4c6b83ca1c59781fab57790a46281bbd93e539fe,0xb942e0b051be81b96e7efd2118a59740c785c295,15,0.468
Azuki,0x4c6b83ca1c59781fab57790a46281bbd93e539fe,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15,0.45
Azuki,0x4c6b83ca1c59781fab57790a46281bbd93e539fe,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15,0.55
Azuki,0xffc0e133aac12f54fff34183188358fbbe652de0,0xecefa37b7e7cfb267ed9ce134aa6e40c6fc6b7af,15,7
Azuki,0xffc0e133aac12f54fff34183188358fbbe652de0,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15,0.88
Azuki,0xa5b2bd75a2df937946c5d45a2a4206ba6ebdb3eb,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,15,0.7
Azuki,0x9675b0ed61d85ad9c0f16ae071b7002c5747caca,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,15,0.88
Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0xf53feaeb035361c046e5669745695e450ebb4028,15,8
Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0xf53feaeb035361c046e5669745695e450ebb4028,15,8
Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0xf53feaeb035361c046e5669745695e450ebb4028,15,8
Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0x1711bc52bf7e0494325799717fe640f1924617b7,15,9.99
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.95,0.25
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.95,0.05
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.94,0.25
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.92,0.25
Azuki,0x1430cc22bccfece3d894e298a3845d3ac8e871f9,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.91,0.05
Azuki,0xbb41dd49254e8b9d631b835062392a460081734d,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.91,0.21
Azuki,0xdd412468738ca63ea0f969948aba3e35e344009f,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.91,0.25
Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.91,0.45
Azuki,0x9cf5dec27768855d478152128851ebde74f6a3ed,0xacec5e4f283b3d45f15c663796a09f9620e013a7,14.9,10
Azuki,0xf4e57079c9cf2d71fb21c27f37f41d420b0b5425,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,14.9,9.88
Azuki,0x9675b0ed61d85ad9c0f16ae071b7002c5747caca,0x72fc26fb38acb4ce3ede228dfc963560c2b33827,14.9,9.98
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.85,0.25
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.85,0.25
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,14.85,0.288
Azuki,0xc6fc07eb943b86d1972a3bdeda119d04fe8c7c12,0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,14.85,0.288
Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.81,0.25
Azuki,0x00ab16b2429965aa8e0499a7c911d890f471a135,0xd91dc7c83bd01b91cb25019dfc4e35bc6faab814,14.81,0.1
Azuki,0x5efebf7a254cb165ffd02237c1103a0518293741,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.81,0.45
Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.81,0.25
Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.81,0.45
Azuki,0x4c6b83ca1c59781fab57790a46281bbd93e539fe,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.81,0.68
Azuki,0xa8aad55c115a9213d790e11ad90a60f3540fee72,0x7de92ca2d0768cdba376aac853234d4eed8d8b5c,14.8,4.603
Azuki,0xc4b7bc6bbb6c94db4e244130d3fa07d2586d92ec,0x3032d95adbeede951e493e581f75098c0115cfc9,14.8,8
Azuki,0x308292ad5be57ec7a1425bb9393c6e53b7547639,0xacec5e4f283b3d45f15c663796a09f9620e013a7,14.8,10
Azuki,0xf4e57079c9cf2d71fb21c27f37f41d420b0b5425,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,14.8,8.88
Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0xacec5e4f283b3d45f15c663796a09f9620e013a7,14.75,10
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xc5745891dda519042cd9808a582ec242ac841272,14.74,0
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x79fe501ee0747b7c2764762aef50e2bada05a422,14.74,0.1
Azuki,0x1bcb63c4dc7ea87561faf8dfa271f4a6ee60bcc1,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.71,0.25
Azuki,0xc4b7bc6bbb6c94db4e244130d3fa07d2586d92ec,0x5563646a5034b6d8f1d2c5b11ca23324d06cfcd3,14.71,0.044
Azuki,0x14faf662e4631189d7c5e32d13391cd9fa06d68a,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.71,0.11
Azuki,0xcb9926b610de1e4ef7946bbc351f109902ab4de6,0xa8be3aa2cfe1715c1069856dd95ed4bf3f0c8230,14.71,0.001
Azuki,0x8cd519d58e38e37955fa19d20ef6f9d3074f1a3e,0xacec5e4f283b3d45f15c663796a09f9620e013a7,14.7,10
Azuki,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,14.7,5
Azuki,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,14.7,5
Azuki,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,14.7,5
Azuki,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,14.7,5
Azuki,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,14.7,5
Azuki,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,14.7,5
Azuki,0x8cd519d58e38e37955fa19d20ef6f9d3074f1a3e,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,14.7,5
Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0xecefa37b7e7cfb267ed9ce134aa6e40c6fc6b7af,14.7,6
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x1711bc52bf7e0494325799717fe640f1924617b7,14.7,9.99
Azuki,0x6a01af210dce01f44b5067fc688641384a8bce5b,0x6995edcc99e91d3c9fd944234263985bb9235576,14.69,0.097
Azuki,0x6a01af210dce01f44b5067fc688641384a8bce5b,0x50d36f27872f637ec9ecb4eedff300df44a608ab,14.69,0.08
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0xf653c3f66309f8854d64cba021013bd09cf531ef,14.69,0.25
Azuki,0x981b30e780f901b67e6f2cc420346f48942f26b4,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.67,0.25
Azuki,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.63,0.33
Azuki,0x42cb064507265f46c565d77fa72aae2b73a9546e,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,14.61,0.25
Azuki,0xc7da7605f1b6442804c9424b6ccda192e54fad30,0x6995edcc99e91d3c9fd944234263985bb9235576,14.61,0.097
Azuki,0x8cd519d58e38e37955fa19d20ef6f9d3074f1a3e,0xecefa37b7e7cfb267ed9ce134aa6e40c6fc6b7af,14.6,7
Azuki,0x4b252ab7fb2080850598db600c08a4f995250e12,0x6995edcc99e91d3c9fd944234263985bb9235576,14.6,10
Azuki,0x886cf70bab66becc693417c79c40e4d5e67f9252,0x6a01af210dce01f44b5067fc688641384a8bce5b,14.6,10
